year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,fare,Geocoded_City1,Geocoded_City2,tbl1apk,period
2025,4,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,11278,LAX,DCA,2329,386.46,"(34.052238, -118.243344)","(38.892062, -77.019912)",202411289211278LAXDCA,Post-Pandemic
2025,4,33105,32467,"Cincinnati, OH","Miami, FL (Metropolitan Area)",11193,11697,CVG,FLL,948,212.17,"(39.104427, -84.513808)","(44.977479, -93.264346)",202411119311697CVGFLL,Post-Pandemic
2025,4,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",13891,14100,ONT,PHL,2402,305.44,"(34.052238, -118.243344)","(39.951061, -75.16562)",202411389114100ONTPHL,Post-Pandemic
2025,4,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",11618,15016,EWR,STL,929,289.15,"(40.123164, -75.333718)","(38.630276, -90.200309)",202411161815016EWRSTL,Post-Pandemic
2025,4,30977,31454,"Chicago, IL","Orlando, FL",13232,13204,MDW,MCO,1005,177.19,"(41.775002, -87.696388)","(28.538331, -81.378879)",202411323213204MDWMCO,Post-Pandemic
2025,4,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",13891,14492,ONT,RDU,2239,298.61,"(34.052238, -118.243344)","(42.673348, -72.179683)",202411389114492ONTRDU,Post-Pandemic
2025,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,14908,CAK,SNA,2073,495.66,"(41.505546, -81.6915)","(34.052238, -118.243344)",202411087414908CAKSNA,Post-Pandemic
2025,4,30559,30852,"Seattle, WA","Washington, DC (Metropolitan Area)",14747,10821,SEA,BWI,2335,353.84,"(47.603229, -122.33028)","(38.892062, -77.019912)",202411474710821SEABWI,Post-Pandemic
2025,4,30868,30852,"Columbia, SC","Washington, DC (Metropolitan Area)",10868,10821,CAE,BWI,438,271.03,"(39.962649, -82.996216)","(38.892062, -77.019912)",202411086810821CAEBWI,Post-Pandemic
2025,4,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,15070,TYS,SWF,665,99.92,"(35.962631, -83.916677)","(40.123164, -75.333718)",202311541215070TYSSWF,Post-Pandemic
2025,4,31057,32457,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",11057,14771,CLT,SFO,2296,424.11,"(35.222936, -80.840161)","(37.78008, -122.420168)",202411105714771CLTSFO,Post-Pandemic
2025,4,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,12197,ACK,HPN,218,161.73,"(41.283208, -70.09923)","(40.123164, -75.333718)",202331015412197ACKHPN,Post-Pandemic
2025,4,33044,30852,"Louisville, KY","Washington, DC (Metropolitan Area)",14730,11278,SDF,DCA,495,196.36,"(38.256078, -85.751569)","(38.892062, -77.019912)",202411473011278SDFDCA,Post-Pandemic
2025,4,33495,33195,"New Orleans, LA","Tampa, FL (Metropolitan Area)",13495,15304,MSY,TPA,488,149.03,"(29.950621, -90.074948)","(37.8606, -78.804199)",202411349515304MSYTPA,Post-Pandemic
2025,4,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",12191,14098,HOU,PHF,1209,501.5,"(29.760803, -95.369506)","(36.846164, -76.285913)",202411219114098HOUPHF,Post-Pandemic
2025,4,32441,31703,"Jackson, WY","New York City, NY (Metropolitan Area)",12441,12197,JAC,HPN,1894,565.0,"(42.247454, -84.408847)","(40.123164, -75.333718)",202411244112197JACHPN,Post-Pandemic
2025,4,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",14262,14831,PSP,SJC,421,117.38,"(33.830302, -116.546843)","(37.78008, -122.420168)",202411426214831PSPSJC,Post-Pandemic
2025,4,32467,35249,"Miami, FL (Metropolitan Area)","Tallahassee, FL",11697,15249,FLL,TLH,402,98.75,"(44.977479, -93.264346)","(38.921902, -120.020798)",202411169715249FLLTLH,Post-Pandemic
2025,4,30977,34653,"Chicago, IL","Tulsa, OK",13232,15370,MDW,TUL,585,156.5,"(41.775002, -87.696388)","(61.096484, -160.967455)",202341323215370MDWTUL,Post-Pandemic
2025,4,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",10800,13264,BUR,MFR,659,66.84,"(34.052238, -118.243344)","(42.064492, -87.93678)",202411080013264BURMFR,Post-Pandemic
2025,4,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12953,CMH,LGA,519,183.6,"(39.962649, -82.996216)","(40.123164, -75.333718)",202411106612953CMHLGA,Post-Pandemic
2025,4,34524,32457,"Richmond, VA","San Francisco, CA (Metropolitan Area)",14524,13796,RIC,OAK,2449,309.93,"(37.540759, -77.433932)","(37.78008, -122.420168)",202341452413796RICOAK,Post-Pandemic
2025,4,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12953,TYS,LGA,665,309.08,"(35.962631, -83.916677)","(40.123164, -75.333718)",202411541212953TYSLGA,Post-Pandemic
2025,4,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13891,14831,ONT,SJC,372,163.28,"(34.052238, -118.243344)","(37.78008, -122.420168)",202411389114831ONTSJC,Post-Pandemic
2025,4,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",10800,13851,BUR,OKC,1187,300.46,"(34.052238, -118.243344)","(35.468494, -97.521264)",202411080013851BUROKC,Post-Pandemic
2025,4,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,14831,ATL,SJC,2139,438.69,"(33.748547, -84.391502)","(37.78008, -122.420168)",202411039714831ATLSJC,Post-Pandemic
2025,4,32467,34057,"Miami, FL (Metropolitan Area)","Portland, OR",11697,14057,FLL,PDX,2700,298.0,"(44.977479, -93.264346)","(45.516018, -122.681425)",202411169714057FLLPDX,Post-Pandemic
2025,4,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,13796,PIT,OAK,2254,274.13,"(40.442169, -79.994945)","(37.78008, -122.420168)",202411412213796PITOAK,Post-Pandemic
2025,4,31453,33851,"Houston, TX","Oklahoma City, OK",12191,13851,HOU,OKC,419,143.99,"(29.760803, -95.369506)","(35.468494, -97.521264)",202411219113851HOUOKC,Post-Pandemic
2025,4,31453,33192,"Houston, TX","Sacramento, CA",12266,14893,IAH,SMF,1624,316.11,"(29.760803, -95.369506)","(38.582087, -121.50012)",202411226614893IAHSMF,Post-Pandemic
2025,4,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,13303,BOS,MIA,1283,196.89,"(42.358894, -71.056742)","(44.977479, -93.264346)",202411072113303BOSMIA,Post-Pandemic
2025,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13296,10821,MHT,BWI,418,183.05,"(42.358894, -71.056742)","(38.892062, -77.019912)",202411329610821MHTBWI,Post-Pandemic
2025,4,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12953,11278,LGA,DCA,234,162.48,"(40.123164, -75.333718)","(38.892062, -77.019912)",202411295311278LGADCA,Post-Pandemic
2025,4,35096,33195,"Syracuse, NY","Tampa, FL (Metropolitan Area)",15096,15304,SYR,TPA,1111,178.82,"(43.047945, -76.147448)","(37.8606, -78.804199)",202411509615304SYRTPA,Post-Pandemic
2025,4,31066,30559,"Columbus, OH","Seattle, WA",11066,14747,CMH,SEA,2016,267.67,"(39.962649, -82.996216)","(47.603229, -122.33028)",202411106614747CMHSEA,Post-Pandemic
2025,4,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",14307,11066,PVD,CMH,640,208.63,"(42.358894, -71.056742)","(39.962649, -82.996216)",202411430711066PVDCMH,Post-Pandemic
2025,4,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,12197,GSO,HPN,481,198.6,"(36.072701, -79.793899)","(40.123164, -75.333718)",202411199512197GSOHPN,Post-Pandemic
2025,4,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",14307,12339,PVD,IND,818,292.44,"(42.358894, -71.056742)","(39.76845, -86.156212)",202411430712339PVDIND,Post-Pandemic
2025,4,30977,30198,"Chicago, IL","Pittsburgh, PA",13232,14122,MDW,PIT,413,157.09,"(41.775002, -87.696388)","(40.442169, -79.994945)",202411323214122MDWPIT,Post-Pandemic
2025,4,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",14908,14122,SNA,PIT,2136,356.17,"(34.052238, -118.243344)","(40.442169, -79.994945)",202411490814122SNAPIT,Post-Pandemic
2025,4,30785,31703,"Burlington, VT","New York City, NY (Metropolitan Area)",10785,12953,BTV,LGA,266,228.08,"(44.475949, -73.212481)","(40.123164, -75.333718)",202411078512953BTVLGA,Post-Pandemic
2025,4,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",13487,14112,MSP,PIE,1307,159.65,"(44.977479, -93.264346)","(37.8606, -78.804199)",202411348714112MSPPIE,Post-Pandemic
2025,4,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12197,14057,HPN,PDX,2482,431.46,"(40.123164, -75.333718)","(45.516018, -122.681425)",202411219714057HPNPDX,Post-Pandemic
2025,4,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",11996,12197,GSP,HPN,643,249.28,"(44.513288, -88.013256)","(40.123164, -75.333718)",202411199612197GSPHPN,Post-Pandemic
2025,4,30792,31703,"Buffalo, NY","New York City, NY (Metropolitan Area)",10792,12478,BUF,JFK,326,169.61,"(39.945422, -78.64671)","(40.123164, -75.333718)",202411079212478BUFJFK,Post-Pandemic
2025,4,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",13487,13796,MSP,OAK,1589,267.78,"(44.977479, -93.264346)","(37.78008, -122.420168)",202411348713796MSPOAK,Post-Pandemic
2025,4,30994,31703,"Charleston, SC","New York City, NY (Metropolitan Area)",10994,12478,CHS,JFK,677,184.69,"(32.77647, -79.931027)","(40.123164, -75.333718)",202411099412478CHSJFK,Post-Pandemic
2025,4,33105,30466,"Cincinnati, OH","Phoenix, AZ",11193,14107,CVG,PHX,1569,310.95,"(39.104427, -84.513808)","(30.406931, -87.217578)",202411119314107CVGPHX,Post-Pandemic
2025,4,30599,32467,"Birmingham, AL","Miami, FL (Metropolitan Area)",10599,11697,BHM,FLL,661,119.68,"(33.522859, -86.807705)","(44.977479, -93.264346)",202211059911697BHMFLL,During-Pandemic
2025,4,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",13342,12264,MKE,IAD,641,261.82,"(43.041072, -87.909421)","(38.892062, -77.019912)",202411334212264MKEIAD,Post-Pandemic
2025,4,32441,32575,"Jackson, WY","Los Angeles, CA (Metropolitan Area)",12441,14908,JAC,SNA,785,338.11,"(42.247454, -84.408847)","(34.052238, -118.243344)",202211244114908JACSNA,During-Pandemic
2025,4,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",14307,14635,PVD,RSW,1271,201.98,"(42.358894, -71.056742)","(40.253979, -103.801495)",202411430714635PVDRSW,Post-Pandemic
2025,4,30423,30466,"Austin, TX","Phoenix, AZ",10423,14107,AUS,PHX,872,246.01,"(30.264979, -97.746598)","(30.406931, -87.217578)",202411042314107AUSPHX,Post-Pandemic
2025,4,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",13296,14635,MHT,RSW,1271,213.09,"(42.358894, -71.056742)","(40.253979, -103.801495)",202411329614635MHTRSW,Post-Pandemic
2025,4,30868,30852,"Columbia, SC","Washington, DC (Metropolitan Area)",10868,11278,CAE,DCA,438,211.98,"(39.962649, -82.996216)","(38.892062, -77.019912)",202411086811278CAEDCA,Post-Pandemic
2025,4,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12197,HOU,HPN,1465,365.21,"(29.760803, -95.369506)","(40.123164, -75.333718)",202411219112197HOUHPN,Post-Pandemic
2025,4,32467,34576,"Miami, FL (Metropolitan Area)","Rochester, NY",13303,14576,MIA,ROC,1203,240.9,"(44.977479, -93.264346)","(43.155708, -77.612547)",202411330314576MIAROC,Post-Pandemic
2025,4,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,12264,ALB,IAD,325,245.48,"(42.651242, -73.755418)","(38.892062, -77.019912)",202411025712264ALBIAD,Post-Pandemic
2025,4,30994,32457,"Charleston, SC","San Francisco, CA (Metropolitan Area)",10994,14771,CHS,SFO,2396,240.03,"(32.77647, -79.931027)","(37.78008, -122.420168)",202021099414771CHSSFO,Pre-Pandemic
2025,4,33316,32457,"Omaha, NE","San Francisco, CA (Metropolitan Area)",13871,14771,OMA,SFO,1433,285.21,"(46.07035, -93.666319)","(37.78008, -122.420168)",202341387114771OMASFO,Post-Pandemic
2025,4,30194,33570,"Dallas/Fort Worth, TX","San Diego, CA",11298,14679,DFW,SAN,1182,283.42,"(40.11086, -77.035636)","(32.71576, -117.163817)",202411129814679DFWSAN,Post-Pandemic
2025,4,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10800,10821,BUR,BWI,2329,352.03,"(34.052238, -118.243344)","(38.892062, -77.019912)",202411080010821BURBWI,Post-Pandemic
2025,4,30627,30466,"Bismarck/Mandan, ND","Phoenix, AZ",10627,10466,BIS,AZA,1094,141.37,"(46.80537, -100.781609)","(30.406931, -87.217578)",202411062710466BISAZA,Post-Pandemic
2025,4,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",14831,15376,SJC,TUS,751,253.75,"(37.78008, -122.420168)","(35.167852, -103.726151)",202411483115376SJCTUS,Post-Pandemic
2025,4,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",14908,13244,SNA,MEM,1619,304.48,"(34.052238, -118.243344)","(35.143378, -90.052136)",202411490813244SNAMEM,Post-Pandemic
2025,4,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,12892,DAL,LAX,1246,230.64,"(40.11086, -77.035636)","(34.052238, -118.243344)",202411125912892DALLAX,Post-Pandemic
2025,4,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,13891,BUF,ONT,2218,329.21,"(39.945422, -78.64671)","(34.052238, -118.243344)",202411079213891BUFONT,Post-Pandemic
2025,4,31135,30852,"Myrtle Beach, SC","Washington, DC (Metropolitan Area)",13577,12264,MYR,IAD,399,284.3,"(33.68785, -78.883852)","(38.892062, -77.019912)",202411357712264MYRIAD,Post-Pandemic
2025,4,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,13796,BOS,OAK,2704,363.16,"(42.358894, -71.056742)","(37.78008, -122.420168)",202411072113796BOSOAK,Post-Pandemic
2025,4,32467,34025,"Miami, FL (Metropolitan Area)","Plattsburgh, NY",11697,14025,FLL,PBG,1355,143.49,"(44.977479, -93.264346)","(44.699668, -73.451807)",202011169714025FLLPBG,Pre-Pandemic
2025,4,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13891,14098,ONT,PHF,2371,419.69,"(34.052238, -118.243344)","(36.846164, -76.285913)",202411389114098ONTPHF,Post-Pandemic
2025,4,31140,30194,"Corpus Christi, TX","Dallas/Fort Worth, TX",11140,11259,CRP,DAL,354,41.23,"(27.796416, -97.404131)","(40.11086, -77.035636)",202121114011259CRPDAL,During-Pandemic
2025,4,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,11278,JFK,DCA,234,200.51,"(40.123164, -75.333718)","(38.892062, -77.019912)",202411247811278JFKDCA,Post-Pandemic
2025,4,30615,30852,"El Paso, TX","Washington, DC (Metropolitan Area)",11540,12264,ELP,IAD,1741,419.76,"(31.76006, -106.492257)","(38.892062, -77.019912)",202411154012264ELPIAD,Post-Pandemic
2025,4,30977,33851,"Chicago, IL","Oklahoma City, OK",13930,13851,ORD,OKC,693,256.07,"(41.775002, -87.696388)","(35.468494, -97.521264)",202411393013851ORDOKC,Post-Pandemic
2025,4,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12197,ONT,HPN,2510,334.0,"(34.052238, -118.243344)","(40.123164, -75.333718)",202411389112197ONTHPN,Post-Pandemic
2025,4,32600,30852,"Little Rock, AR","Washington, DC (Metropolitan Area)",12992,11278,LIT,DCA,912,296.09,"(34.748745, -92.275105)","(38.892062, -77.019912)",202321299211278LITDCA,Post-Pandemic
2025,4,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",11540,10800,ELP,BUR,715,232.36,"(31.76006, -106.492257)","(34.052238, -118.243344)",202411154010800ELPBUR,Post-Pandemic
2025,4,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",12391,15016,ISP,STL,929,227.49,"(40.123164, -75.333718)","(38.630276, -90.200309)",202411239115016ISPSTL,Post-Pandemic
2025,4,31871,32467,"Greenville/Spartanburg, SC","Miami, FL (Metropolitan Area)",11996,11697,GSP,FLL,637,155.03,"(44.513288, -88.013256)","(44.977479, -93.264346)",202211199611697GSPFLL,During-Pandemic
2025,4,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",14908,15023,SNA,STS,433,204.71,"(34.052238, -118.243344)","(38.439698, -122.715642)",202411490815023SNASTS,Post-Pandemic
2025,4,31423,32575,"Des Moines, IA","Los Angeles, CA (Metropolitan Area)",11423,12892,DSM,LAX,1447,272.95,"(41.588822, -93.620309)","(34.052238, -118.243344)",202341142312892DSMLAX,Post-Pandemic
2025,4,31066,33195,"Columbus, OH","Tampa, FL (Metropolitan Area)",11066,15304,CMH,TPA,829,209.6,"(39.962649, -82.996216)","(37.8606, -78.804199)",202411106615304CMHTPA,Post-Pandemic
2025,4,33195,30852,"Tampa, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",15304,12264,TPA,IAD,842,253.79,"(37.8606, -78.804199)","(38.892062, -77.019912)",202411530412264TPAIAD,Post-Pandemic
2025,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",14307,11298,PVD,DFW,1562,307.54,"(42.358894, -71.056742)","(40.11086, -77.035636)",202411430711298PVDDFW,Post-Pandemic
2025,4,31986,33195,"Grand Rapids, MI","Tampa, FL (Metropolitan Area)",11986,15304,GRR,TPA,1044,237.51,"(47.925705, -97.036068)","(37.8606, -78.804199)",202411198615304GRRTPA,Post-Pandemic
2025,4,30194,34100,"Dallas/Fort Worth, TX","Philadelphia, PA",11298,14100,DFW,PHL,1303,274.18,"(40.11086, -77.035636)","(39.951061, -75.16562)",202411129814100DFWPHL,Post-Pandemic
2025,4,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12478,14107,JFK,PHX,2189,328.75,"(40.123164, -75.333718)","(30.406931, -87.217578)",202411247814107JFKPHX,Post-Pandemic
2025,4,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12197,ASE,HPN,1750,621.96,"(39.190665, -106.819201)","(40.123164, -75.333718)",202411037212197ASEHPN,Post-Pandemic
2025,4,32467,34614,"Miami, FL (Metropolitan Area)","Salt Lake City, UT",13303,14869,MIA,SLC,2088,309.32,"(44.977479, -93.264346)","(40.758478, -111.888142)",202411330314869MIASLC,Post-Pandemic
2025,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,13891,MHT,ONT,2611,376.98,"(42.358894, -71.056742)","(34.052238, -118.243344)",202411329613891MHTONT,Post-Pandemic
2025,4,31871,31703,"Greenville/Spartanburg, SC","New York City, NY (Metropolitan Area)",11996,12953,GSP,LGA,643,231.23,"(44.513288, -88.013256)","(40.123164, -75.333718)",202411199612953GSPLGA,Post-Pandemic
2025,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",14307,10693,PVD,BNA,942,205.91,"(42.358894, -71.056742)","(36.166687, -86.779932)",202411430710693PVDBNA,Post-Pandemic
2025,4,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",11618,13204,EWR,MCO,989,182.55,"(40.123164, -75.333718)","(28.538331, -81.378879)",202411161813204EWRMCO,Post-Pandemic
2025,4,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",12953,14122,LGA,PIT,375,162.72,"(40.123164, -75.333718)","(40.442169, -79.994945)",202411295314122LGAPIT,Post-Pandemic
2025,4,33728,30852,"Pensacola, FL","Washington, DC (Metropolitan Area)",14193,10821,PNS,BWI,846,231.18,"(30.406931, -87.217578)","(38.892062, -77.019912)",202411419310821PNSBWI,Post-Pandemic
2025,4,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",10800,14683,BUR,SAT,1211,264.11,"(34.052238, -118.243344)","(29.425173, -98.494599)",202411080014683BURSAT,Post-Pandemic
2025,4,33044,32467,"Louisville, KY","Miami, FL (Metropolitan Area)",14730,13303,SDF,MIA,910,238.52,"(38.256078, -85.751569)","(44.977479, -93.264346)",202411473013303SDFMIA,Post-Pandemic
2025,4,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,13891,LAS,ONT,236,111.86,"(36.169202, -115.140597)","(34.052238, -118.243344)",202411288913891LASONT,Post-Pandemic
2025,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,12953,MHT,LGA,209,393.79,"(42.358894, -71.056742)","(40.123164, -75.333718)",202411329612953MHTLGA,Post-Pandemic
2025,4,31453,33244,"Houston, TX","Memphis, TN",12266,13244,IAH,MEM,484,190.29,"(29.760803, -95.369506)","(35.143378, -90.052136)",202411226613244IAHMEM,Post-Pandemic
2025,4,33214,33195,"San Antonio, TX","Tampa, FL (Metropolitan Area)",14683,15304,SAT,TPA,972,246.17,"(29.425173, -98.494599)","(37.8606, -78.804199)",202411468315304SATTPA,Post-Pandemic
2025,4,33105,30852,"Cincinnati, OH","Washington, DC (Metropolitan Area)",11193,10821,CVG,BWI,430,189.63,"(39.104427, -84.513808)","(38.892062, -77.019912)",202411119310821CVGBWI,Post-Pandemic
2025,4,31295,30466,"Detroit, MI","Phoenix, AZ",11433,14107,DTW,PHX,1671,311.18,"(42.332916, -83.047853)","(30.406931, -87.217578)",202411143314107DTWPHX,Post-Pandemic
2025,4,32457,31123,"San Francisco, CA (Metropolitan Area)","St. Louis, MO",14771,15016,SFO,STL,1735,362.57,"(37.78008, -122.420168)","(38.630276, -90.200309)",202411477115016SFOSTL,Post-Pandemic
2025,4,31295,31703,"Detroit, MI","New York City, NY (Metropolitan Area)",11433,12478,DTW,JFK,540,187.64,"(42.332916, -83.047853)","(40.123164, -75.333718)",202411143312478DTWJFK,Post-Pandemic
2025,4,32467,32457,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11697,14831,FLL,SJC,2585,330.9,"(44.977479, -93.264346)","(37.78008, -122.420168)",202411169714831FLLSJC,Post-Pandemic
2025,4,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",15070,14107,SWF,PHX,2189,47.58,"(40.123164, -75.333718)","(30.406931, -87.217578)",202331507014107SWFPHX,Post-Pandemic
2025,4,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",13487,10821,MSP,BWI,936,218.95,"(44.977479, -93.264346)","(38.892062, -77.019912)",202411348710821MSPBWI,Post-Pandemic
2025,4,33667,32457,"Norfolk, VA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14098,14831,PHF,SJC,2520,224.18,"(36.846164, -76.285913)","(37.78008, -122.420168)",202041409814831PHFSJC,Pre-Pandemic
2025,4,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12391,JAX,ISP,858,202.45,"(30.325968, -81.65676)","(40.123164, -75.333718)",202411245112391JAXISP,Post-Pandemic
2025,4,30977,32070,"Chicago, IL","Harrisburg, PA",13232,13230,MDW,MDT,594,170.9,"(41.775002, -87.696388)","(40.259572, -76.881821)",202341323213230MDWMDT,Post-Pandemic
2025,4,30792,32575,"Buffalo, NY","Los Angeles, CA (Metropolitan Area)",10792,12954,BUF,LGB,2218,210.5,"(39.945422, -78.64671)","(34.052238, -118.243344)",202411079212954BUFLGB,Post-Pandemic
2025,4,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",11298,13487,DFW,MSP,853,263.33,"(40.11086, -77.035636)","(44.977479, -93.264346)",202411129813487DFWMSP,Post-Pandemic
2025,4,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",15070,14831,SWF,SJC,2619,446.88,"(40.123164, -75.333718)","(37.78008, -122.420168)",202111507014831SWFSJC,During-Pandemic
2025,4,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",13891,10693,ONT,BNA,1797,318.09,"(34.052238, -118.243344)","(36.166687, -86.779932)",202411389110693ONTBNA,Post-Pandemic
2025,4,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,14908,EUG,SNA,776,165.68,"(37.533089, -75.823024)","(34.052238, -118.243344)",202411160314908EUGSNA,Post-Pandemic
2025,4,30977,31650,"Chicago, IL","Minneapolis/St. Paul, MN",13232,13487,MDW,MSP,349,154.5,"(41.775002, -87.696388)","(44.977479, -93.264346)",202411323213487MDWMSP,Post-Pandemic
2025,4,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",12478,14576,JFK,ROC,285,170.31,"(40.123164, -75.333718)","(43.155708, -77.612547)",202411247814576JFKROC,Post-Pandemic
2025,4,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",10800,13244,BUR,MEM,1619,332.12,"(34.052238, -118.243344)","(35.143378, -90.052136)",202411080013244BURMEM,Post-Pandemic
2025,4,30868,31703,"Columbia, SC","New York City, NY (Metropolitan Area)",10868,12391,CAE,ISP,646,332.77,"(39.962649, -82.996216)","(40.123164, -75.333718)",202221086812391CAEISP,During-Pandemic
2025,4,33105,30194,"Cincinnati, OH","Dallas/Fort Worth, TX",11193,11259,CVG,DAL,812,255.95,"(39.104427, -84.513808)","(40.11086, -77.035636)",202411119311259CVGDAL,Post-Pandemic
2025,4,33667,33195,"Norfolk, VA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13931,15304,ORF,TPA,722,126.79,"(36.846164, -76.285913)","(37.8606, -78.804199)",202411393115304ORFTPA,Post-Pandemic
2025,4,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",13891,14570,ONT,RNO,415,166.5,"(34.052238, -118.243344)","(30.177159, -95.162771)",202411389114570ONTRNO,Post-Pandemic
2025,4,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12478,12323,JFK,ILM,522,221.02,"(40.123164, -75.333718)","(39.744432, -75.5451)",202411247812323JFKILM,Post-Pandemic
2025,4,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10721,15304,BOS,TPA,1204,232.99,"(42.358894, -71.056742)","(37.8606, -78.804199)",202411072115304BOSTPA,Post-Pandemic
2025,4,31823,33195,"Fort Wayne, IN","Tampa, FL (Metropolitan Area)",11823,14112,FWA,PIE,912,104.55,"(41.331128, -73.987189)","(37.8606, -78.804199)",202211182314112FWAPIE,During-Pandemic
2025,4,32337,32457,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",12339,14771,IND,SFO,1943,356.94,"(39.76845, -86.156212)","(37.78008, -122.420168)",202411233914771INDSFO,Post-Pandemic
