year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,fare,Geocoded_City1,Geocoded_City2,tbl1apk,period
2025,4,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14831,RDU,SJC,2400,387.54,"35.8264062992142, -78.64493840243881","37.71088023891693, -122.08942035984728",202411449214831RDUSJC,Post-Pandemic
2025,4,32211,32575,"Las Vegas, NV","Los Angeles, CA (Metropolitan Area)",12889,10800,LAS,BUR,236,127.53,"36.17899535107113, -115.15803462061288","33.79226917070069, -118.204909485967",202411288910800LASBUR,Post-Pandemic
2025,4,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,11618,ATL,EWR,795,164.35,"33.78625599383559, -84.39125241191016","40.722551776084316, -73.97924863938653",202411039711618ATLEWR,Post-Pandemic
2025,4,33244,32467,"Memphis, TN","Miami, FL (Metropolitan Area)",13244,13303,MEM,MIA,859,248.78,"35.12601349083242, -90.04491186616244","25.818657926992138, -80.30089992008288",202411324413303MEMMIA,Post-Pandemic
2025,4,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12954,13487,LGB,MSP,1535,167.32,"33.79226917070069, -118.204909485967","44.97932251131572, -93.27385685659087",202411295413487LGBMSP,Post-Pandemic
2025,4,32337,32575,"Indianapolis, IN","Los Angeles, CA (Metropolitan Area)",12339,14908,IND,SNA,1814,341.26,"39.771952587955795, -86.15481334537304","33.79226917070069, -118.204909485967",202411233914908INDSNA,Post-Pandemic
2025,4,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12197,14098,HPN,PHF,318,172.42,"40.722551776084316, -73.97924863938653","36.8740444347547, -76.21004560086016",202411219714098HPNPHF,Post-Pandemic
2025,4,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14908,12264,SNA,IAD,2329,407.91,"33.79226917070069, -118.204909485967","39.06854619558678, -77.28209870558013",202411490812264SNAIAD,Post-Pandemic
2025,4,32467,31703,"Miami, FL (Metropolitan Area)","New York City, NY (Metropolitan Area)",13303,15070,MIA,SWF,1139,11.33,"25.818657926992138, -80.30089992008288","40.722551776084316, -73.97924863938653",202221330315070MIASWF,During-Pandemic
2025,4,32467,33570,"Miami, FL (Metropolitan Area)","San Diego, CA",13303,14679,MIA,SAN,2269,350.66,"25.818657926992138, -80.30089992008288","32.752163632745145, -117.18796205356412",202411330314679MIASAN,Post-Pandemic
2025,4,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",10721,15016,BOS,STL,1047,257.76,"42.354802625389624, -71.11763566666443","38.620683220244835, -90.20661760171893",202411072115016BOSSTL,Post-Pandemic
2025,4,34489,32457,"Bend/Redmond, OR","San Francisco, CA (Metropolitan Area)",14489,13796,RDM,OAK,477,293.38,"44.27629021948041, -121.18068106077375","37.71088023891693, -122.08942035984728",202331448913796RDMOAK,Post-Pandemic
2025,4,30977,35412,"Chicago, IL","Knoxville, TN",13930,15412,ORD,TYS,475,239.82,"41.87456337224408, -87.6626642168663","35.966030866156146, -83.955441734572",202411393015412ORDTYS,Post-Pandemic
2025,4,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",11298,14107,DFW,PHX,879,240.83,"32.78949295097016, -96.9610454262068","33.45644253857997, -112.08747472975207",202411129814107DFWPHX,Post-Pandemic
2025,4,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13930,13303,ORD,MIA,1197,245.82,"41.87456337224408, -87.6626642168663","25.818657926992138, -80.30089992008288",202411393013303ORDMIA,Post-Pandemic
2025,4,31986,32575,"Grand Rapids, MI","Los Angeles, CA (Metropolitan Area)",11986,12892,GRR,LAX,1874,318.18,"42.975953635996774, -85.67938935852456","33.79226917070069, -118.204909485967",202341198612892GRRLAX,Post-Pandemic
2025,4,34108,30466,"Peoria, IL","Phoenix, AZ",14108,14107,PIA,PHX,1326,2.52,"40.69957474070075, -89.5932489650978","33.45644253857997, -112.08747472975207",202121410814107PIAPHX,During-Pandemic
2025,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,510.79,"41.49657498253431, -81.70037642525823","33.79226917070069, -118.204909485967",202411087413891CAKONT,Post-Pandemic
2025,4,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,12264,ATL,IAD,577,175.66,"33.78625599383559, -84.39125241191016","39.06854619558678, -77.28209870558013",202411039712264ATLIAD,Post-Pandemic
2025,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,12197,AUS,HPN,1559,267.75,"30.292943195253578, -97.7604933852142","40.722551776084316, -73.97924863938653",202411042312197AUSHPN,Post-Pandemic
2025,4,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12391,CMH,ISP,519,196.3,"39.97936225013163, -83.00459328425883","40.722551776084316, -73.97924863938653",202411106612391CMHISP,Post-Pandemic
2025,4,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",11259,11540,DAL,ELP,562,176.18,"32.78949295097016, -96.9610454262068","31.76460427582054, -106.48111409217167",202411125911540DALELP,Post-Pandemic
2025,4,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,12478,LIT,JFK,1100,314.79,"34.747108252099, -92.30567122557973","40.722551776084316, -73.97924863938653",202341299212478LITJFK,Post-Pandemic
2025,4,31057,32575,"Charlotte, NC","Los Angeles, CA (Metropolitan Area)",11057,12954,CLT,LGB,2125,285.26,"35.226482442217936, -80.82749079551755","33.79226917070069, -118.204909485967",202411105712954CLTLGB,Post-Pandemic
2025,4,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,15304,ALB,TPA,1138,250.82,"42.65262847850066, -73.76677558995311","28.042586526893363, -82.48802351156911",202411025715304ALBTPA,Post-Pandemic
2025,4,34570,30852,"Reno, NV","Washington, DC (Metropolitan Area)",14570,11278,RNO,DCA,2286,358.82,"39.53423462420134, -119.79872339183126","39.06854619558678, -77.28209870558013",202331457011278RNODCA,Post-Pandemic
2025,4,33105,33195,"Cincinnati, OH","Tampa, FL (Metropolitan Area)",11193,14112,CVG,PIE,776,102.63,"39.1184591715016, -84.4916057804775","28.042586526893363, -82.48802351156911",202411119314112CVGPIE,Post-Pandemic
2025,4,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",10721,14730,BOS,SDF,829,274.76,"42.354802625389624, -71.11763566666443","38.24602088207979, -85.777273302663",202341072114730BOSSDF,Post-Pandemic
2025,4,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12197,13871,HPN,OMA,1188,390.85,"40.722551776084316, -73.97924863938653","41.28583913731744, -96.03667592489528",202411219713871HPNOMA,Post-Pandemic
2025,4,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,123.9,"41.49657498253431, -81.70037642525823","28.042586526893363, -82.48802351156911",202411087415304CAKTPA,Post-Pandemic
2025,4,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,14908,IAH,SNA,1390,263.91,"29.75402924471362, -95.25854681876497","33.79226917070069, -118.204909485967",202411226614908IAHSNA,Post-Pandemic
2025,4,31123,30852,"St. Louis, MO","Washington, DC (Metropolitan Area)",15016,10821,STL,BWI,738,205.74,"38.620683220244835, -90.20661760171893","39.06854619558678, -77.28209870558013",202411501610821STLBWI,Post-Pandemic
2025,4,30599,30977,"Birmingham, AL","Chicago, IL",10599,13930,BHM,ORD,584,233.31,"33.525212980647275, -86.77902769139246","41.87456337224408, -87.6626642168663",202411059913930BHMORD,Post-Pandemic
2025,4,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12478,DEN,JFK,1659,249.67,"39.756924270957846, -104.97850757879121","40.722551776084316, -73.97924863938653",202411129212478DENJFK,Post-Pandemic
2025,4,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,10800,CLE,BUR,2073,328.44,"41.49657498253431, -81.70037642525823","33.79226917070069, -118.204909485967",202411104210800CLEBUR,Post-Pandemic
2025,4,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",14262,14771,PSP,SFO,421,212.75,"33.83638124392223, -116.53739400482371","37.71088023891693, -122.08942035984728",202411426214771PSPSFO,Post-Pandemic
2025,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,186.51,"42.354802625389624, -71.11763566666443","33.79226917070069, -118.204909485967",202411430712954PVDLGB,Post-Pandemic
2025,4,30977,34570,"Chicago, IL","Reno, NV",13232,14570,MDW,RNO,1680,261.15,"41.87456337224408, -87.6626642168663","39.53423462420134, -119.79872339183126",202331323214570MDWRNO,Post-Pandemic
2025,4,30977,30194,"Chicago, IL","Dallas/Fort Worth, TX",13232,11259,MDW,DAL,802,163.67,"41.87456337224408, -87.6626642168663","32.78949295097016, -96.9610454262068",202411323211259MDWDAL,Post-Pandemic
2025,4,30977,34986,"Chicago, IL","Sarasota/Bradenton, FL",13232,14986,MDW,SRQ,1050,130.24,"41.87456337224408, -87.6626642168663","27.338509625130243, -82.53269140608337",202411323214986MDWSRQ,Post-Pandemic
2025,4,30194,34262,"Dallas/Fort Worth, TX","Palm Springs, CA",11298,14262,DFW,PSP,1137,355.78,"32.78949295097016, -96.9610454262068","33.83638124392223, -116.53739400482371",202411129814262DFWPSP,Post-Pandemic
2025,4,30647,32457,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10874,14771,CAK,SFO,2187,514.51,"41.49657498253431, -81.70037642525823","37.71088023891693, -122.08942035984728",202411087414771CAKSFO,Post-Pandemic
2025,4,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,ABQ,MDW,1121,253.14,"35.110050900446964, -106.63050034458831","41.87456337224408, -87.6626642168663",202411014013232ABQMDW,Post-Pandemic
2025,4,30599,31453,"Birmingham, AL","Houston, TX",10599,12266,BHM,IAH,570,237.99,"33.525212980647275, -86.77902769139246","29.75402924471362, -95.25854681876497",202411059912266BHMIAH,Post-Pandemic
2025,4,31136,30852,"Jacksonville, FL","Washington, DC (Metropolitan Area)",12451,10821,JAX,BWI,663,210.07,"30.331465005586853, -81.65569595158107","39.06854619558678, -77.28209870558013",202411245110821JAXBWI,Post-Pandemic
2025,4,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",14307,14524,PVD,RIC,487,205.57,"42.354802625389624, -71.11763566666443","37.531327544259966, -77.47133072018607",202411430714524PVDRIC,Post-Pandemic
2025,4,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",13891,14524,ONT,RIC,2305,382.33,"33.79226917070069, -118.204909485967","37.531327544259966, -77.47133072018607",202411389114524ONTRIC,Post-Pandemic
2025,4,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,10821,JFK,BWI,234,239.53,"40.722551776084316, -73.97924863938653","39.06854619558678, -77.28209870558013",202411247810821JFKBWI,Post-Pandemic
2025,4,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,11278,ATL,DCA,577,197.13,"33.78625599383559, -84.39125241191016","39.06854619558678, -77.28209870558013",202411039711278ATLDCA,Post-Pandemic
2025,4,30849,31703,"Bozeman, MT","New York City, NY (Metropolitan Area)",10849,12197,BZN,HPN,1902,549.97,"45.6842262510002, -111.0527096914997","40.722551776084316, -73.97924863938653",202411084912197BZNHPN,Post-Pandemic
2025,4,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",12954,15016,LGB,STL,1592,200.34,"33.79226917070069, -118.204909485967","38.620683220244835, -90.20661760171893",202411295415016LGBSTL,Post-Pandemic
2025,4,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14831,LAX,SJC,372,141.44,"33.79226917070069, -118.204909485967","37.71088023891693, -122.08942035984728",202411289214831LAXSJC,Post-Pandemic
2025,4,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12478,13204,JFK,MCO,989,180.22,"40.722551776084316, -73.97924863938653","28.548125486782045, -81.37833290308744",202411247813204JFKMCO,Post-Pandemic
2025,4,34614,30852,"Salt Lake City, UT","Washington, DC (Metropolitan Area)",14869,11278,SLC,DCA,1865,413.53,"40.760259272294405, -111.88118288803257","39.06854619558678, -77.28209870558013",202411486911278SLCDCA,Post-Pandemic
2025,4,31703,34492,"New York City, NY (Metropolitan Area)","Raleigh/Durham, NC",15070,14492,SWF,RDU,463,73.32,"40.722551776084316, -73.97924863938653","35.8264062992142, -78.64493840243881",202231507014492SWFRDU,During-Pandemic
2025,4,30581,33195,"Bangor, ME","Tampa, FL (Metropolitan Area)",10581,15304,BGR,TPA,1394,180.58,"44.81740995218058, -68.78205580240903","28.042586526893363, -82.48802351156911",202211058115304BGRTPA,During-Pandemic
2025,4,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,12954,IAH,LGB,1390,114.31,"29.75402924471362, -95.25854681876497","33.79226917070069, -118.204909485967",202411226612954IAHLGB,Post-Pandemic
2025,4,30194,34027,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",11298,14027,DFW,PBI,1102,358.13,"32.78949295097016, -96.9610454262068","26.71765666131259, -80.06972598082136",202411129814027DFWPBI,Post-Pandemic
2025,4,31453,31481,"Houston, TX","Panama City, FL",12266,11481,IAH,ECP,572,429.7,"29.75402924471362, -95.25854681876497","30.184722940033467, -85.66706166387961",202231226611481IAHECP,During-Pandemic
2025,4,30977,31714,"Chicago, IL","Fort Myers, FL",13232,14635,MDW,RSW,1120,214.03,"41.87456337224408, -87.6626642168663","26.63609003192515, -81.85573855366816",202411323214635MDWRSW,Post-Pandemic
2025,4,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",14908,14252,SNA,PSC,871,340.63,"33.79226917070069, -118.204909485967","46.25054475162223, -119.24973517948779",202341490814252SNAPSC,Post-Pandemic
2025,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,12391,MHT,ISP,209,119.67,"42.354802625389624, -71.11763566666443","40.722551776084316, -73.97924863938653",202231329612391MHTISP,During-Pandemic
2025,4,30647,31123,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",10874,15016,CAK,STL,498,297.05,"41.49657498253431, -81.70037642525823","38.620683220244835, -90.20661760171893",202341087415016CAKSTL,Post-Pandemic
2025,4,32337,31703,"Indianapolis, IN","New York City, NY (Metropolitan Area)",12339,11618,IND,EWR,701,212.07,"39.771952587955795, -86.15481334537304","40.722551776084316, -73.97924863938653",202411233911618INDEWR,Post-Pandemic
2025,4,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",12954,14570,LGB,RNO,415,139.86,"33.79226917070069, -118.204909485967","39.53423462420134, -119.79872339183126",202411295414570LGBRNO,Post-Pandemic
2025,4,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12953,14098,LGA,PHF,318,302.12,"40.722551776084316, -73.97924863938653","36.8740444347547, -76.21004560086016",202411295314098LGAPHF,Post-Pandemic
2025,4,31453,30693,"Houston, TX","Nashville, TN",12191,10693,HOU,BNA,670,187.83,"29.75402924471362, -95.25854681876497","36.18305402680001, -86.7906764200911",202411219110693HOUBNA,Post-Pandemic
2025,4,31995,31703,"Greensboro/High Point, NC","New York City, NY (Metropolitan Area)",11995,12953,GSO,LGA,481,193.26,"36.03421614839542, -79.81335809555009","40.722551776084316, -73.97924863938653",202411199512953GSOLGA,Post-Pandemic
2025,4,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,14908,DAL,SNA,1246,248.98,"32.78949295097016, -96.9610454262068","33.79226917070069, -118.204909485967",202411125914908DALSNA,Post-Pandemic
2025,4,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12953,13931,LGA,ORF,318,165.04,"40.722551776084316, -73.97924863938653","36.8740444347547, -76.21004560086016",202411295313931LGAORF,Post-Pandemic
2025,4,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",12892,14252,LAX,PSC,871,293.0,"33.79226917070069, -118.204909485967","46.25054475162223, -119.24973517948779",202341289214252LAXPSC,Post-Pandemic
2025,4,33198,31703,"Kansas City, MO","New York City, NY (Metropolitan Area)",13198,12391,MCI,ISP,1148,253.64,"39.09727422425539, -94.59193653569932","40.722551776084316, -73.97924863938653",202411319812391MCIISP,Post-Pandemic
2025,4,30977,30852,"Chicago, IL","Washington, DC (Metropolitan Area)",13930,11278,ORD,DCA,622,169.79,"41.87456337224408, -87.6626642168663","39.06854619558678, -77.28209870558013",202411393011278ORDDCA,Post-Pandemic
2025,4,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11259,14771,DAL,SFO,1476,228.37,"32.78949295097016, -96.9610454262068","37.71088023891693, -122.08942035984728",202411125914771DALSFO,Post-Pandemic
2025,4,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",11259,15624,DAL,VPS,641,163.91,"32.78949295097016, -96.9610454262068","30.499612037547298, -86.50383748455295",202411125915624DALVPS,Post-Pandemic
2025,4,30977,32575,"Chicago, IL","Los Angeles, CA (Metropolitan Area)",13232,12954,MDW,LGB,1750,201.36,"41.87456337224408, -87.6626642168663","33.79226917070069, -118.204909485967",202411323212954MDWLGB,Post-Pandemic
2025,4,32467,32457,"Miami, FL (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13303,13796,MIA,OAK,2585,145.51,"25.818657926992138, -80.30089992008288","37.71088023891693, -122.08942035984728",202411330313796MIAOAK,Post-Pandemic
2025,4,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",13891,13851,ONT,OKC,1187,274.34,"33.79226917070069, -118.204909485967","35.47075685159531, -97.57825017993011",202411389113851ONTOKC,Post-Pandemic
2025,4,31136,32575,"Jacksonville, FL","Los Angeles, CA (Metropolitan Area)",12451,14908,JAX,SNA,2153,345.55,"30.331465005586853, -81.65569595158107","33.79226917070069, -118.204909485967",202411245114908JAXSNA,Post-Pandemic
2025,4,30431,31703,"Asheville, NC","New York City, NY (Metropolitan Area)",10431,12953,AVL,LGA,617,218.12,"35.5767728235108, -82.57762272922898","40.722551776084316, -73.97924863938653",202411043112953AVLLGA,Post-Pandemic
2025,4,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,14771,ABQ,SFO,896,305.19,"35.110050900446964, -106.63050034458831","37.71088023891693, -122.08942035984728",202411014014771ABQSFO,Post-Pandemic
2025,4,30994,32575,"Charleston, SC","Los Angeles, CA (Metropolitan Area)",10994,14908,CHS,SNA,2206,365.11,"32.77566489249234, -79.95065494991243","33.79226917070069, -118.204909485967",202411099414908CHSSNA,Post-Pandemic
2025,4,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11259,13796,DAL,OAK,1476,212.88,"32.78949295097016, -96.9610454262068","37.71088023891693, -122.08942035984728",202411125913796DALOAK,Post-Pandemic
2025,4,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14831,10821,SJC,BWI,2457,374.41,"37.71088023891693, -122.08942035984728","39.06854619558678, -77.28209870558013",202411483110821SJCBWI,Post-Pandemic
2025,4,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",11042,12889,CLE,LAS,1846,217.22,"41.49657498253431, -81.70037642525823","36.17899535107113, -115.15803462061288",202411104212889CLELAS,Post-Pandemic
2025,4,30721,31136,"Boston, MA (Metropolitan Area)","Jacksonville, FL",10721,12451,BOS,JAX,1028,229.07,"42.354802625389624, -71.11763566666443","30.331465005586853, -81.65569595158107",202411072112451BOSJAX,Post-Pandemic
2025,4,30977,32457,"Chicago, IL","San Francisco, CA (Metropolitan Area)",13232,14831,MDW,SJC,1855,299.83,"41.87456337224408, -87.6626642168663","37.71088023891693, -122.08942035984728",202411323214831MDWSJC,Post-Pandemic
2025,4,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",10874,14635,CAK,RSW,1025,239.24,"41.49657498253431, -81.70037642525823","26.63609003192515, -81.85573855366816",202411087414635CAKRSW,Post-Pandemic
2025,4,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",13796,15376,OAK,TUS,751,172.71,"37.71088023891693, -122.08942035984728","32.244566114714374, -110.96056754445574",202411379615376OAKTUS,Post-Pandemic
2025,4,30620,30466,"Billings, MT","Phoenix, AZ",10620,10466,BIL,AZA,878,113.59,"45.78291715713045, -108.53955692092549","33.45644253857997, -112.08747472975207",202311062010466BILAZA,Post-Pandemic
2025,4,32467,30852,"Miami, FL (Metropolitan Area)","Washington, DC (Metropolitan Area)",13303,10821,MIA,BWI,946,162.39,"25.818657926992138, -80.30089992008288","39.06854619558678, -77.28209870558013",202411330310821MIABWI,Post-Pandemic
2025,4,31454,30852,"Orlando, FL","Washington, DC (Metropolitan Area)",13204,11278,MCO,DCA,787,169.53,"28.548125486782045, -81.37833290308744","39.06854619558678, -77.28209870558013",202411320411278MCODCA,Post-Pandemic
2025,4,30994,30977,"Charleston, SC","Chicago, IL",10994,13930,CHS,ORD,760,254.55,"32.77566489249234, -79.95065494991243","41.87456337224408, -87.6626642168663",202411099413930CHSORD,Post-Pandemic
2025,4,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12197,JAX,HPN,858,164.82,"30.331465005586853, -81.65569595158107","40.722551776084316, -73.97924863938653",202411245112197JAXHPN,Post-Pandemic
2025,4,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,10800,DAL,BUR,1246,264.51,"32.78949295097016, -96.9610454262068","33.79226917070069, -118.204909485967",202411125910800DALBUR,Post-Pandemic
2025,4,31453,32896,"Houston, TX","Lubbock, TX",12266,12896,IAH,LBB,475,204.26,"29.75402924471362, -95.25854681876497","33.574644893728035, -101.87683220248444",202411226612896IAHLBB,Post-Pandemic
2025,4,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",14771,15376,SFO,TUS,751,249.19,"37.71088023891693, -122.08942035984728","32.244566114714374, -110.96056754445574",202411477115376SFOTUS,Post-Pandemic
2025,4,30977,32467,"Chicago, IL","Miami, FL (Metropolitan Area)",13232,11697,MDW,FLL,1197,182.24,"41.87456337224408, -87.6626642168663","25.818657926992138, -80.30089992008288",202411323211697MDWFLL,Post-Pandemic
2025,4,30423,31703,"Austin, TX","New York City, NY (Metropolitan Area)",10423,15070,AUS,SWF,1559,89.83,"30.292943195253578, -97.7604933852142","40.722551776084316, -73.97924863938653",202131042315070AUSSWF,During-Pandemic
2025,4,31453,33316,"Houston, TX","Omaha, NE",12191,13871,HOU,OMA,804,219.61,"29.75402924471362, -95.25854681876497","41.28583913731744, -96.03667592489528",202411219113871HOUOMA,Post-Pandemic
2025,4,31136,31703,"Jacksonville, FL","New York City, NY (Metropolitan Area)",12451,12478,JAX,JFK,858,171.97,"30.331465005586853, -81.65569595158107","40.722551776084316, -73.97924863938653",202411245112478JAXJFK,Post-Pandemic
2025,4,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",12892,14730,LAX,SDF,1843,171.46,"33.79226917070069, -118.204909485967","38.24602088207979, -85.777273302663",202411289214730LAXSDF,Post-Pandemic
2025,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,13891,PVD,ONT,2611,401.68,"42.354802625389624, -71.11763566666443","33.79226917070069, -118.204909485967",202411430713891PVDONT,Post-Pandemic
2025,4,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",10721,10994,BOS,CHS,836,235.46,"42.354802625389624, -71.11763566666443","32.77566489249234, -79.95065494991243",202411072110994BOSCHS,Post-Pandemic
2025,4,30721,30977,"Boston, MA (Metropolitan Area)","Chicago, IL",10721,13232,BOS,MDW,867,165.67,"42.354802625389624, -71.11763566666443","41.87456337224408, -87.6626642168663",202411072113232BOSMDW,Post-Pandemic
2025,4,32467,34524,"Miami, FL (Metropolitan Area)","Richmond, VA",13303,14524,MIA,RIC,825,215.18,"25.818657926992138, -80.30089992008288","37.531327544259966, -77.47133072018607",202411330314524MIARIC,Post-Pandemic
2025,4,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,10800,ASE,BUR,737,259.02,"39.188614644566854, -106.81919046249439","33.79226917070069, -118.204909485967",202411037210800ASEBUR,Post-Pandemic
2025,4,30257,32575,"Albany, NY","Los Angeles, CA (Metropolitan Area)",10257,13891,ALB,ONT,2468,407.6,"42.65262847850066, -73.76677558995311","33.79226917070069, -118.204909485967",202331025713891ALBONT,Post-Pandemic
2025,4,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12953,DEN,LGA,1659,239.7,"39.756924270957846, -104.97850757879121","40.722551776084316, -73.97924863938653",202411129212953DENLGA,Post-Pandemic
2025,4,30852,34027,"Washington, DC (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12264,14027,IAD,PBI,883,231.53,"39.06854619558678, -77.28209870558013","26.71765666131259, -80.06972598082136",202411226414027IADPBI,Post-Pandemic
2025,4,32457,33195,"San Francisco, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14771,15304,SFO,TPA,2393,370.69,"37.71088023891693, -122.08942035984728","28.042586526893363, -82.48802351156911",202411477115304SFOTPA,Post-Pandemic
2025,4,32457,30852,"San Francisco, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14831,12264,SJC,IAD,2457,348.72,"37.71088023891693, -122.08942035984728","39.06854619558678, -77.28209870558013",202411483112264SJCIAD,Post-Pandemic
2025,4,30977,33316,"Chicago, IL","Omaha, NE",13930,13871,ORD,OMA,423,200.96,"41.87456337224408, -87.6626642168663","41.28583913731744, -96.03667592489528",202411393013871ORDOMA,Post-Pandemic
2025,4,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12391,14057,ISP,PDX,2482,394.85,"40.722551776084316, -73.97924863938653","45.51875574347582, -122.68199377591797",202411239114057ISPPDX,Post-Pandemic
2025,4,31453,34057,"Houston, TX","Portland, OR",12266,14057,IAH,PDX,1844,301.95,"29.75402924471362, -95.25854681876497","45.51875574347582, -122.68199377591797",202411226614057IAHPDX,Post-Pandemic
2025,4,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11259,11697,DAL,FLL,1121,198.32,"32.78949295097016, -96.9610454262068","25.818657926992138, -80.30089992008288",202411125911697DALFLL,Post-Pandemic
2025,4,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",10721,14986,BOS,SRQ,1240,206.02,"42.354802625389624, -71.11763566666443","27.338509625130243, -82.53269140608337",202411072114986BOSSRQ,Post-Pandemic
2025,4,30466,34492,"Phoenix, AZ","Raleigh/Durham, NC",14107,14492,PHX,RDU,1891,330.35,"33.45644253857997, -112.08747472975207","35.8264062992142, -78.64493840243881",202411410714492PHXRDU,Post-Pandemic
2025,4,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",12954,14100,LGB,PHL,2402,224.78,"33.79226917070069, -118.204909485967","39.98377424825989, -75.15381968285524",202411295414100LGBPHL,Post-Pandemic
2025,4,30647,32467,"Cleveland, OH (Metropolitan Area)","Miami, FL (Metropolitan Area)",10874,13303,CAK,MIA,1080,341.21,"41.49657498253431, -81.70037642525823","25.818657926992138, -80.30089992008288",202411087413303CAKMIA,Post-Pandemic
